payroll_id,employee_id,departement,poste,mois,salaire_base,salaire_verse,prime
1504,EMP0063,Finance & Comptabilité,Analyste,2025-02,11729,12812,1083
1505,EMP0063,Finance & Comptabilité,Analyste,2025-01,11729,11437,-292
1506,EMP0063,Finance & Comptabilité,Analyste,2024-12,11729,11515,-214
1507,EMP0063,Finance & Comptabilité,Analyste,2024-11,11729,11482,-247
1508,EMP0063,Finance & Comptabilité,Analyste,2024-10,11729,11218,-511
1509,EMP0063,Finance & Comptabilité,Analyste,2024-09,11729,11280,-449
1510,EMP0063,Finance & Comptabilité,Analyste,2024-08,11729,12344,615
1511,EMP0063,Finance & Comptabilité,Analyste,2024-07,11729,11498,-231
1512,EMP0063,Finance & Comptabilité,Analyste,2024-06,11729,12590,861
1513,EMP0064,Direction Générale,Directeur,2026-05,26300,25568,-732
1514,EMP0064,Direction Générale,Directeur,2026-04,26300,27332,1032
1515,EMP0064,Direction Générale,Directeur,2026-03,26300,26246,-54
1516,EMP0064,Direction Générale,Directeur,2026-01,26300,27853,1553
1517,EMP0064,Direction Générale,Directeur,2026-01,26300,28170,1870
1518,EMP0064,Direction Générale,Directeur,2025-12,26300,25328,-972
1519,EMP0064,Direction Générale,Directeur,2025-11,26300,27180,880
1520,EMP0064,Direction Générale,Directeur,2025-10,26300,27163,863
1521,EMP0064,Direction Générale,Directeur,2025-09,26300,28364,2064
1522,EMP0064,Direction Générale,Directeur,2025-08,26300,27035,735
1523,EMP0064,Direction Générale,Directeur,2025-07,26300,28603,2303
1524,EMP0064,Direction Générale,Directeur,2025-06,26300,25034,-1266
1525,EMP0064,Direction Générale,Directeur,2025-05,26300,27748,1448
1526,EMP0064,Direction Générale,Directeur,2025-04,26300,27303,1003
1527,EMP0064,Direction Générale,Directeur,2025-03,26300,28069,1769
1528,EMP0064,Direction Générale,Directeur,2025-02,26300,25429,-871
1529,EMP0064,Direction Générale,Directeur,2025-01,26300,25575,-725
1530,EMP0064,Direction Générale,Directeur,2024-12,26300,27220,920
1531,EMP0064,Direction Générale,Directeur,2024-11,26300,27284,984
1532,EMP0064,Direction Générale,Directeur,2024-10,26300,28791,2491
1533,EMP0064,Direction Générale,Directeur,2024-09,26300,25380,-920
1534,EMP0064,Direction Générale,Directeur,2024-08,26300,25402,-898
1535,EMP0064,Direction Générale,Directeur,2024-07,26300,28060,1760
1536,EMP0064,Direction Générale,Directeur,2024-06,26300,28085,1785
1537,EMP0065,Juridique & Conformité,Assistant,2026-05,3784,4087,303
1538,EMP0065,Juridique & Conformité,Assistant,2026-04,3784,4094,310
1539,EMP0065,Juridique & Conformité,Assistant,2026-03,3784,4093,309
1540,EMP0065,Juridique & Conformité,Assistant,2026-01,3784,3745,-39
1541,EMP0065,Juridique & Conformité,Assistant,2026-01,3784,3966,182
1542,EMP0065,Juridique & Conformité,Assistant,2025-12,3784,3919,135
1543,EMP0065,Juridique & Conformité,Assistant,2025-11,3784,3863,79
1544,EMP0065,Juridique & Conformité,Assistant,2025-10,3784,3693,-91
1545,EMP0065,Juridique & Conformité,Assistant,2025-09,3784,3824,40
1546,EMP0065,Juridique & Conformité,Assistant,2025-08,3784,3946,162
1547,EMP0065,Juridique & Conformité,Assistant,2025-07,3784,3981,197
1548,EMP0065,Juridique & Conformité,Assistant,2025-06,3784,3823,39
1549,EMP0065,Juridique & Conformité,Assistant,2025-05,3784,3819,35
1550,EMP0065,Juridique & Conformité,Assistant,2025-04,3784,4094,310
1551,EMP0065,Juridique & Conformité,Assistant,2025-03,3784,3987,203
1552,EMP0065,Juridique & Conformité,Assistant,2025-02,3784,3623,-161
1553,EMP0065,Juridique & Conformité,Assistant,2025-01,3784,3865,81
1554,EMP0065,Juridique & Conformité,Assistant,2024-12,3784,3747,-37
1555,EMP0065,Juridique & Conformité,Assistant,2024-11,3784,3806,22
1556,EMP0065,Juridique & Conformité,Assistant,2024-10,3784,3787,3
1557,EMP0065,Juridique & Conformité,Assistant,2024-09,3784,4045,261
1558,EMP0065,Juridique & Conformité,Assistant,2024-08,3784,3771,-13
1559,EMP0065,Juridique & Conformité,Assistant,2024-07,3784,4073,289
1560,EMP0065,Juridique & Conformité,Assistant,2024-06,3784,4082,298
1561,EMP0066,Logistique,Ingénieur,2026-05,8375,8817,442
1562,EMP0066,Logistique,Ingénieur,2026-04,8375,9178,803
1563,EMP0066,Logistique,Ingénieur,2026-03,8375,8243,-132
1564,EMP0066,Logistique,Ingénieur,2026-01,8375,8334,-41
1565,EMP0066,Logistique,Ingénieur,2026-01,8375,8891,516
1566,EMP0066,Logistique,Ingénieur,2025-12,8375,8929,554
1567,EMP0066,Logistique,Ingénieur,2025-11,8375,8359,-16
1568,EMP0066,Logistique,Ingénieur,2025-10,8375,8872,497
1569,EMP0066,Logistique,Ingénieur,2025-09,8375,8716,341
1570,EMP0066,Logistique,Ingénieur,2025-08,8375,8068,-307
1571,EMP0066,Logistique,Ingénieur,2025-07,8375,8511,136
1572,EMP0066,Logistique,Ingénieur,2025-06,8375,9104,729
1573,EMP0066,Logistique,Ingénieur,2025-05,8375,8468,93
1574,EMP0066,Logistique,Ingénieur,2025-04,8375,8565,190
1575,EMP0066,Logistique,Ingénieur,2025-03,8375,8605,230
1576,EMP0066,Logistique,Ingénieur,2025-02,8375,8426,51
1577,EMP0066,Logistique,Ingénieur,2025-01,8375,8027,-348
1578,EMP0066,Logistique,Ingénieur,2024-12,8375,8951,576
1579,EMP0066,Logistique,Ingénieur,2024-11,8375,8039,-336
1580,EMP0066,Logistique,Ingénieur,2024-10,8375,8848,473
1581,EMP0066,Logistique,Ingénieur,2024-09,8375,8463,88
1582,EMP0066,Logistique,Ingénieur,2024-08,8375,8937,562
1583,EMP0066,Logistique,Ingénieur,2024-07,8375,8615,240
1584,EMP0066,Logistique,Ingénieur,2024-06,8375,8671,296
1585,EMP0067,Finance & Comptabilité,Technicien,2026-05,7708,7523,-185
1586,EMP0067,Finance & Comptabilité,Technicien,2026-04,7708,8334,626
1587,EMP0067,Finance & Comptabilité,Technicien,2026-03,7708,7555,-153
1588,EMP0067,Finance & Comptabilité,Technicien,2026-01,7708,7389,-319
1589,EMP0067,Finance & Comptabilité,Technicien,2026-01,7708,7361,-347
1590,EMP0067,Finance & Comptabilité,Technicien,2025-12,7708,7381,-327
1591,EMP0067,Finance & Comptabilité,Technicien,2025-11,7708,7739,31
1592,EMP0067,Finance & Comptabilité,Technicien,2025-10,7708,7553,-155
1593,EMP0067,Finance & Comptabilité,Technicien,2025-09,7708,7748,40
1594,EMP0067,Finance & Comptabilité,Technicien,2025-08,7708,7859,151
1595,EMP0067,Finance & Comptabilité,Technicien,2025-07,7708,7782,74
1596,EMP0067,Finance & Comptabilité,Technicien,2025-06,7708,8390,682
1597,EMP0067,Finance & Comptabilité,Technicien,2025-05,7708,8110,402
1598,EMP0067,Finance & Comptabilité,Technicien,2025-04,7708,7602,-106
1599,EMP0067,Finance & Comptabilité,Technicien,2025-03,7708,7888,180
1600,EMP0067,Finance & Comptabilité,Technicien,2025-02,7708,7838,130
1601,EMP0067,Finance & Comptabilité,Technicien,2025-01,7708,8433,725
1602,EMP0067,Finance & Comptabilité,Technicien,2024-12,7708,7871,163
1603,EMP0067,Finance & Comptabilité,Technicien,2024-11,7708,7960,252
1604,EMP0067,Finance & Comptabilité,Technicien,2024-10,7708,7721,13
1605,EMP0067,Finance & Comptabilité,Technicien,2024-09,7708,8291,583
1606,EMP0067,Finance & Comptabilité,Technicien,2024-08,7708,7622,-86
1607,EMP0067,Finance & Comptabilité,Technicien,2024-07,7708,8283,575
1608,EMP0067,Finance & Comptabilité,Technicien,2024-06,7708,7427,-281
1609,EMP0068,IT & Systèmes,Ingénieur,2026-05,9866,9413,-453
1610,EMP0068,IT & Systèmes,Ingénieur,2026-04,9866,9446,-420
1611,EMP0068,IT & Systèmes,Ingénieur,2026-03,9866,10636,770
1612,EMP0068,IT & Systèmes,Ingénieur,2026-01,9866,10527,661
1613,EMP0068,IT & Systèmes,Ingénieur,2026-01,9866,9690,-176
1614,EMP0068,IT & Systèmes,Ingénieur,2025-12,9866,9700,-166
1615,EMP0068,IT & Systèmes,Ingénieur,2025-11,9866,9706,-160
1616,EMP0068,IT & Systèmes,Ingénieur,2025-10,9866,9679,-187
1617,EMP0068,IT & Systèmes,Ingénieur,2025-09,9866,10337,471
1618,EMP0068,IT & Systèmes,Ingénieur,2025-08,9866,10132,266
1619,EMP0068,IT & Systèmes,Ingénieur,2025-07,9866,10652,786
1620,EMP0068,IT & Systèmes,Ingénieur,2025-06,9866,10804,938
1621,EMP0068,IT & Systèmes,Ingénieur,2025-05,9866,10382,516
1622,EMP0068,IT & Systèmes,Ingénieur,2025-04,9866,10074,208
1623,EMP0068,IT & Systèmes,Ingénieur,2025-03,9866,9569,-297
1624,EMP0068,IT & Systèmes,Ingénieur,2025-02,9866,9629,-237
1625,EMP0068,IT & Systèmes,Ingénieur,2025-01,9866,10558,692
1626,EMP0068,IT & Systèmes,Ingénieur,2024-12,9866,9704,-162
1627,EMP0068,IT & Systèmes,Ingénieur,2024-11,9866,10273,407
1628,EMP0068,IT & Systèmes,Ingénieur,2024-10,9866,10768,902
1629,EMP0068,IT & Systèmes,Ingénieur,2024-09,9866,10427,561
1630,EMP0068,IT & Systèmes,Ingénieur,2024-08,9866,10422,556
1631,EMP0068,IT & Systèmes,Ingénieur,2024-07,9866,9780,-86
1632,EMP0068,IT & Systèmes,Ingénieur,2024-06,9866,10698,832
1633,EMP0069,IT & Systèmes,Technicien,2026-05,8166,8801,635
1634,EMP0069,IT & Systèmes,Technicien,2026-04,8166,8320,154
1635,EMP0069,IT & Systèmes,Technicien,2026-03,8166,8025,-141
1636,EMP0069,IT & Systèmes,Technicien,2026-01,8166,8128,-38
1637,EMP0069,IT & Systèmes,Technicien,2026-01,8166,8395,229
1638,EMP0069,IT & Systèmes,Technicien,2025-12,8166,8522,356
1639,EMP0069,IT & Systèmes,Technicien,2025-11,8166,8474,308
1640,EMP0069,IT & Systèmes,Technicien,2025-10,8166,7767,-399
1641,EMP0069,IT & Systèmes,Technicien,2025-09,8166,8982,816
1642,EMP0069,IT & Systèmes,Technicien,2025-08,8166,8942,776
1643,EMP0069,IT & Systèmes,Technicien,2025-07,8166,8786,620
1644,EMP0069,IT & Systèmes,Technicien,2025-06,8166,8445,279
1645,EMP0069,IT & Systèmes,Technicien,2025-05,8166,8485,319
1646,EMP0069,IT & Systèmes,Technicien,2025-04,8166,8104,-62
1647,EMP0069,IT & Systèmes,Technicien,2025-03,8166,8596,430
1648,EMP0069,IT & Systèmes,Technicien,2025-02,8166,8348,182
1649,EMP0069,IT & Systèmes,Technicien,2025-01,8166,8170,4
1650,EMP0069,IT & Systèmes,Technicien,2024-12,8166,8096,-70
1651,EMP0069,IT & Systèmes,Technicien,2024-11,8166,8156,-10
1652,EMP0069,IT & Systèmes,Technicien,2024-10,8166,8097,-69
1653,EMP0069,IT & Systèmes,Technicien,2024-09,8166,8561,395
1654,EMP0069,IT & Systèmes,Technicien,2024-08,8166,8924,758
1655,EMP0069,IT & Systèmes,Technicien,2024-07,8166,8556,390
1656,EMP0069,IT & Systèmes,Technicien,2024-06,8166,7988,-178
1657,EMP0070,Finance & Comptabilité,Directeur,2026-05,29482,30296,814
1658,EMP0070,Finance & Comptabilité,Directeur,2026-04,29482,29071,-411
1659,EMP0070,Finance & Comptabilité,Directeur,2026-03,29482,28259,-1223
1660,EMP0070,Finance & Comptabilité,Directeur,2026-01,29482,31799,2317
1661,EMP0070,Finance & Comptabilité,Directeur,2026-01,29482,31590,2108
1662,EMP0070,Finance & Comptabilité,Directeur,2025-12,29482,29795,313
1663,EMP0070,Finance & Comptabilité,Directeur,2025-11,29482,29421,-61
1664,EMP0070,Finance & Comptabilité,Directeur,2025-10,29482,28627,-855
1665,EMP0070,Finance & Comptabilité,Directeur,2025-09,29482,28120,-1362
1666,EMP0070,Finance & Comptabilité,Directeur,2025-08,29482,30207,725
1667,EMP0070,Finance & Comptabilité,Directeur,2025-07,29482,29315,-167
1668,EMP0070,Finance & Comptabilité,Directeur,2025-06,29482,32019,2537
1669,EMP0070,Finance & Comptabilité,Directeur,2025-05,29482,29797,315
1670,EMP0070,Finance & Comptabilité,Directeur,2025-04,29482,31266,1784
1671,EMP0070,Finance & Comptabilité,Directeur,2025-03,29482,30586,1104
1672,EMP0070,Finance & Comptabilité,Directeur,2025-02,29482,32407,2925
1673,EMP0070,Finance & Comptabilité,Directeur,2025-01,29482,31617,2135
1674,EMP0070,Finance & Comptabilité,Directeur,2024-12,29482,29525,43
1675,EMP0070,Finance & Comptabilité,Directeur,2024-11,29482,31163,1681
1676,EMP0070,Finance & Comptabilité,Directeur,2024-10,29482,31043,1561
1677,EMP0070,Finance & Comptabilité,Directeur,2024-09,29482,30831,1349
1678,EMP0070,Finance & Comptabilité,Directeur,2024-08,29482,30112,630
1679,EMP0070,Finance & Comptabilité,Directeur,2024-07,29482,32168,2686
1680,EMP0070,Finance & Comptabilité,Directeur,2024-06,29482,29593,111
1681,EMP0071,IT & Systèmes,Directeur,2026-05,22614,22502,-112
1682,EMP0071,IT & Systèmes,Directeur,2026-04,22614,22060,-554
1683,EMP0071,IT & Systèmes,Directeur,2026-03,22614,23714,1100
1684,EMP0071,IT & Systèmes,Directeur,2026-01,22614,23377,763
1685,EMP0071,IT & Systèmes,Directeur,2026-01,22614,22480,-134
1686,EMP0071,IT & Systèmes,Directeur,2025-12,22614,23080,466
1687,EMP0071,IT & Systèmes,Directeur,2025-11,22614,23997,1383
1688,EMP0071,IT & Systèmes,Directeur,2025-10,22614,23943,1329
1689,EMP0071,IT & Systèmes,Directeur,2025-09,22614,23380,766
1690,EMP0071,IT & Systèmes,Directeur,2025-08,22614,24579,1965
1691,EMP0071,IT & Systèmes,Directeur,2025-07,22614,24695,2081
1692,EMP0071,IT & Systèmes,Directeur,2025-06,22614,24535,1921
1693,EMP0071,IT & Systèmes,Directeur,2025-05,22614,23703,1089
1694,EMP0071,IT & Systèmes,Directeur,2025-04,22614,22237,-377
1695,EMP0071,IT & Systèmes,Directeur,2025-03,22614,22241,-373
1696,EMP0071,IT & Systèmes,Directeur,2025-02,22614,24439,1825
1697,EMP0071,IT & Systèmes,Directeur,2025-01,22614,22910,296
1698,EMP0071,IT & Systèmes,Directeur,2024-12,22614,24492,1878
1699,EMP0071,IT & Systèmes,Directeur,2024-11,22614,22744,130
1700,EMP0071,IT & Systèmes,Directeur,2024-10,22614,23470,856
1701,EMP0071,IT & Systèmes,Directeur,2024-09,22614,23056,442
1702,EMP0071,IT & Systèmes,Directeur,2024-08,22614,21883,-731
1703,EMP0071,IT & Systèmes,Directeur,2024-07,22614,21665,-949
1704,EMP0071,IT & Systèmes,Directeur,2024-06,22614,23635,1021
1705,EMP0072,Finance & Comptabilité,Directeur,2026-05,27628,28652,1024
1706,EMP0072,Finance & Comptabilité,Directeur,2026-04,27628,28819,1191
1707,EMP0072,Finance & Comptabilité,Directeur,2026-03,27628,28204,576
1708,EMP0072,Finance & Comptabilité,Directeur,2026-01,27628,27053,-575
1709,EMP0072,Finance & Comptabilité,Directeur,2026-01,27628,26743,-885
1710,EMP0072,Finance & Comptabilité,Directeur,2025-12,27628,29068,1440
1711,EMP0072,Finance & Comptabilité,Directeur,2025-11,27628,28442,814
1712,EMP0072,Finance & Comptabilité,Directeur,2025-10,27628,27959,331
1713,EMP0072,Finance & Comptabilité,Directeur,2025-09,27628,29856,2228
1714,EMP0072,Finance & Comptabilité,Directeur,2025-08,27628,26871,-757
1715,EMP0072,Finance & Comptabilité,Directeur,2025-07,27628,30359,2731
1716,EMP0072,Finance & Comptabilité,Directeur,2025-06,27628,27667,39
1717,EMP0072,Finance & Comptabilité,Directeur,2025-05,27628,30338,2710
1718,EMP0072,Finance & Comptabilité,Directeur,2025-04,27628,29947,2319
1719,EMP0072,Finance & Comptabilité,Directeur,2025-03,27628,30335,2707
1720,EMP0072,Finance & Comptabilité,Directeur,2025-02,27628,26840,-788
1721,EMP0072,Finance & Comptabilité,Directeur,2025-01,27628,29821,2193
1722,EMP0072,Finance & Comptabilité,Directeur,2024-12,27628,26994,-634
1723,EMP0072,Finance & Comptabilité,Directeur,2024-11,27628,26581,-1047
1724,EMP0072,Finance & Comptabilité,Directeur,2024-10,27628,27625,-3
1725,EMP0072,Finance & Comptabilité,Directeur,2024-09,27628,30335,2707
1726,EMP0072,Finance & Comptabilité,Directeur,2024-08,27628,27545,-83
1727,EMP0072,Finance & Comptabilité,Directeur,2024-07,27628,26487,-1141
1728,EMP0072,Finance & Comptabilité,Directeur,2024-06,27628,28120,492
1729,EMP0073,Ressources Humaines,Technicien,2026-05,8549,8390,-159
1730,EMP0073,Ressources Humaines,Technicien,2026-04,8549,9114,565
1731,EMP0073,Ressources Humaines,Technicien,2026-03,8549,8861,312
1732,EMP0073,Ressources Humaines,Technicien,2026-01,8549,8325,-224
1733,EMP0073,Ressources Humaines,Technicien,2026-01,8549,9128,579
1734,EMP0073,Ressources Humaines,Technicien,2025-12,8549,9121,572
1735,EMP0073,Ressources Humaines,Technicien,2025-11,8549,8287,-262
1736,EMP0073,Ressources Humaines,Technicien,2025-10,8549,8678,129
1737,EMP0073,Ressources Humaines,Technicien,2025-09,8549,8672,123
1738,EMP0073,Ressources Humaines,Technicien,2025-08,8549,8672,123
1739,EMP0073,Ressources Humaines,Technicien,2025-07,8549,8734,185
1740,EMP0073,Ressources Humaines,Technicien,2025-06,8549,8128,-421
1741,EMP0073,Ressources Humaines,Technicien,2025-05,8549,8806,257
1742,EMP0073,Ressources Humaines,Technicien,2025-04,8549,9059,510
1743,EMP0073,Ressources Humaines,Technicien,2025-03,8549,9340,791
1744,EMP0073,Ressources Humaines,Technicien,2025-02,8549,9265,716
1745,EMP0073,Ressources Humaines,Technicien,2025-01,8549,9092,543
1746,EMP0073,Ressources Humaines,Technicien,2024-12,8549,8803,254
1747,EMP0073,Ressources Humaines,Technicien,2024-11,8549,8145,-404
1748,EMP0073,Ressources Humaines,Technicien,2024-10,8549,8127,-422
1749,EMP0073,Ressources Humaines,Technicien,2024-09,8549,9062,513
1750,EMP0073,Ressources Humaines,Technicien,2024-08,8549,8412,-137
1751,EMP0073,Ressources Humaines,Technicien,2024-07,8549,9246,697
1752,EMP0073,Ressources Humaines,Technicien,2024-06,8549,8522,-27
1753,EMP0074,Finance & Comptabilité,Ingénieur,2026-05,8827,8522,-305
1754,EMP0074,Finance & Comptabilité,Ingénieur,2026-04,8827,9052,225
1755,EMP0074,Finance & Comptabilité,Ingénieur,2026-03,8827,8791,-36
1756,EMP0074,Finance & Comptabilité,Ingénieur,2026-01,8827,8472,-355
1757,EMP0074,Finance & Comptabilité,Ingénieur,2026-01,8827,8446,-381
1758,EMP0074,Finance & Comptabilité,Ingénieur,2025-12,8827,9641,814
1759,EMP0074,Finance & Comptabilité,Ingénieur,2025-11,8827,8989,162
1760,EMP0074,Finance & Comptabilité,Ingénieur,2025-10,8827,9075,248
1761,EMP0074,Finance & Comptabilité,Ingénieur,2025-09,8827,9080,253
1762,EMP0074,Finance & Comptabilité,Ingénieur,2025-08,8827,8960,133
1763,EMP0074,Finance & Comptabilité,Ingénieur,2025-07,8827,9295,468
1764,EMP0074,Finance & Comptabilité,Ingénieur,2025-06,8827,8563,-264
1765,EMP0074,Finance & Comptabilité,Ingénieur,2025-05,8827,9705,878
1766,EMP0074,Finance & Comptabilité,Ingénieur,2025-04,8827,9035,208
1767,EMP0074,Finance & Comptabilité,Ingénieur,2025-03,8827,9379,552
1768,EMP0074,Finance & Comptabilité,Ingénieur,2025-02,8827,8604,-223
1769,EMP0074,Finance & Comptabilité,Ingénieur,2025-01,8827,9586,759
1770,EMP0074,Finance & Comptabilité,Ingénieur,2024-12,8827,9461,634
1771,EMP0074,Finance & Comptabilité,Ingénieur,2024-11,8827,8411,-416
1772,EMP0074,Finance & Comptabilité,Ingénieur,2024-10,8827,8683,-144
1773,EMP0074,Finance & Comptabilité,Ingénieur,2024-09,8827,9690,863
1774,EMP0074,Finance & Comptabilité,Ingénieur,2024-08,8827,8665,-162
1775,EMP0074,Finance & Comptabilité,Ingénieur,2024-07,8827,8415,-412
1776,EMP0074,Finance & Comptabilité,Ingénieur,2024-06,8827,9054,227
1777,EMP0075,Marketing,Directeur,2026-05,32455,31432,-1023
1778,EMP0075,Marketing,Directeur,2026-04,32455,34294,1839
1779,EMP0075,Marketing,Directeur,2026-03,32455,34689,2234
1780,EMP0075,Marketing,Directeur,2026-01,32455,32659,204
1781,EMP0075,Marketing,Directeur,2026-01,32455,33949,1494
1782,EMP0075,Marketing,Directeur,2025-12,32455,34587,2132
1783,EMP0075,Marketing,Directeur,2025-11,32455,33866,1411
1784,EMP0075,Marketing,Directeur,2025-10,32455,33724,1269
1785,EMP0075,Marketing,Directeur,2025-09,32455,31066,-1389
1786,EMP0075,Marketing,Directeur,2025-08,32455,31359,-1096
1787,EMP0075,Marketing,Directeur,2025-07,32455,34903,2448
1788,EMP0075,Marketing,Directeur,2025-06,32455,31067,-1388
1789,EMP0075,Marketing,Directeur,2025-05,32455,31396,-1059
1790,EMP0075,Marketing,Directeur,2025-04,32455,32995,540
1791,EMP0075,Marketing,Directeur,2025-03,32455,31434,-1021
1792,EMP0075,Marketing,Directeur,2025-02,32455,32063,-392
1793,EMP0075,Marketing,Directeur,2025-01,32455,34249,1794
1794,EMP0075,Marketing,Directeur,2024-12,32455,31833,-622
1795,EMP0075,Marketing,Directeur,2024-11,32455,34171,1716
1796,EMP0075,Marketing,Directeur,2024-10,32455,30878,-1577
1797,EMP0075,Marketing,Directeur,2024-09,32455,32881,426
1798,EMP0075,Marketing,Directeur,2024-08,32455,31324,-1131
1799,EMP0075,Marketing,Directeur,2024-07,32455,33365,910
1800,EMP0075,Marketing,Directeur,2024-06,32455,33864,1409
1801,EMP0076,Finance & Comptabilité,Manager,2026-05,16554,17466,912
1802,EMP0076,Finance & Comptabilité,Manager,2026-04,16554,16766,212
1803,EMP0076,Finance & Comptabilité,Manager,2026-03,16554,17958,1404
1804,EMP0076,Finance & Comptabilité,Manager,2026-01,16554,16997,443
1805,EMP0076,Finance & Comptabilité,Manager,2026-01,16554,17260,706
1806,EMP0076,Finance & Comptabilité,Manager,2025-12,16554,16428,-126
